1345,60,150
1345,240,150
1345,270,150
1345,300,130
1345,330,130
1345,360,160
1345,390,160
1345,420,155
1345,450,155
1345,480,156
1345,510,156
1345,540,156
1345,570,156
1345,600,157
1345,630,157
1345,660,157
1345,690,157
1345,720,159
1345,750,159
1345,780,200
1345,810,200
1345,840,156
1345,870,156
1345,900,157
1345,930,157
1345,960,158
1345,990,158
1345,1020,158
1345,1050,158
1345,1080,158
1345,1110,158
1345,1140,155
1345,1170,155
1345,1200,157
1345,1230,157
1345,1245,150
1345,1275,150
